kode_golongan;kode_bidang;kode_kelompok;kode_sub_kelompok;kode_sub_sub_kelompok;nama_sub_sub_kelompok
3;5;2;1;1;Meja Kerja Besi/Metal
3;5;2;1;2;Meja Kerja Kayu
3;5;2;1;3;Kursi Besi/Metal
3;5;2;1;4;Kursi Kayu
3;5;2;1;5;Sice
3;5;2;1;6;Bangku Panjang Besi/Metal
3;5;2;1;7;Bangku Panjang Kayu
3;5;2;1;8;Meja Rapat
3;5;2;1;9;Meja Komputer
3;5;2;1;10;Tempat Tidur Besi
3;5;2;1;11;Tempat Tidur Kayu
3;5;2;1;12;Meja Ketik
3;5;2;1;13;Meja Telepon
3;5;2;1;14;Meja Resepsionis
3;5;2;1;15;Meja Marmer
3;5;2;1;16;Kasur/Spring Bed
3;5;2;1;17;Sketsel
3;5;2;1;18;Meja Makan Besi
3;5;2;1;19;Meja Makan Kayu
3;5;2;1;20;Kursi Fiber Glas/Plastik
3;5;2;1;21;Pot Bunga
3;5;2;1;22;Partisi
3;5;2;1;23;Publik Astari (Pembatas Antrian)
3;5;2;1;24;Rak Sepatu ( Almunium )
3;5;2;1;25;Gantungan Jas
3;5;2;1;26;Nakas
3;5;2;1;27;Cubikal
3;5;2;1;28;Workstation
3;5;2;1;999;Meubelair Lainnya
3;5;2;2;0;ALAT PENGUKUR WAKTU
3;5;2;2;1;Jam Mekanis
3;5;2;2;2;Jam Listrik
3;5;2;2;3;Jam Elektronik
3;5;2;2;4;Control Clock
3;5;2;2;999;Alat Pengukur Waktu Lainnya
3;5;2;3;0;ALAT PEMBERSIH
3;5;2;3;1;Mesin Penghisap Debu/Vacuum Cleaner
3;5;2;3;2;Mesin Pel/Poles
3;5;2;3;3;Mesin Pemotong Rumput
3;5;2;3;4;Mesin Cuci
3;5;2;3;5;Air Cleaner
3;5;2;3;6;Alat Pembersih Salju
3;5;2;3;999;Alat Pembersih Lainnya
3;5;2;4;0;ALAT PENDINGIN
3;5;2;4;1;Lemari Es
3;5;2;4;2;A.C. Sentral
3;5;2;4;3;A.C. Window
3;5;2;4;4;A.C. Split
3;5;2;4;5;Portable Air Conditioner (Alat Pendingin)
3;5;2;4;6;Kipas Angin
3;5;2;4;7;Exhause Fan
3;5;2;4;8;Cold Storage (Alat Pendingin)
3;5;2;4;9;Reach In Frezzer
3;5;2;4;10;Reach In Chiller
3;5;2;4;11;Up Right Chiller/Frezzer
3;5;2;4;12;Cold Room Frezzer
3;5;2;4;13;Air Curtain
3;5;2;4;14;Air Handling Unit
3;5;2;4;999;Alat Pendingin Lainnya
3;5;2;5;0;ALAT DAPUR
3;5;2;5;1;Kompor Listrik (Alat Dapur)
3;5;2;5;2;Kompor Gas (Alat Dapur)
3;5;2;5;3;Kompor Minyak
3;5;2;5;4;Teko Listrik
3;5;2;5;5;Rice Cooker (Alat Dapur)
3;5;2;5;6;Oven Listrik
3;5;2;5;7;Rice Warmer
3;5;2;5;8;Kitchen Set
3;5;2;5;9;Tabung Gas
3;5;2;5;10;Mesin Giling Bumbu
3;5;2;5;11;Treng Air/Tandon Air
3;5;2;5;12;Mesin Parutan Kelapa
3;5;2;5;13;Kompor Kompresor
3;5;2;5;14;Alat Pemanggang Roti/Sate
3;5;2;5;15;Rak Piring Alumunium
3;5;2;5;16;Alat Penyimpan Beras
3;5;2;5;17;Panci
3;5;2;5;18;Blender
3;5;2;5;19;Mixer
3;5;2;5;20;Oven Gas
3;5;2;5;21;Presto Cooker
3;5;2;5;22;Wonder Pan
3;5;2;5;23;Mesin Giling Daging
3;5;2;5;24;Heating Set
3;5;2;5;25;Thermos Air
3;5;2;5;999;Alat Dapur Lainnya
3;5;2;6;0;ALAT RUMAH TANGGA LAINNYA ( HOME USE )
3;5;2;6;1;Radio
3;5;2;6;2;Televisi
3;5;2;6;3;Video Cassette
3;5;2;6;4;Tape Recorder (Alat Rumah Tangga Lainnya ( Home Use ))
3;5;2;6;5;Amplifier
3;5;2;6;6;Equalizer
3;5;2;6;7;Loudspeaker
3;5;2;6;8;Sound System
3;5;2;6;9;Compact Disc
3;5;2;6;10;Laser Disc
3;5;2;6;11;Karaoke
3;5;2;6;12;Wireless
3;5;2;6;13;Megaphone
3;5;2;6;14;Microphone
3;5;2;6;15;Microphone Table Stand
3;5;2;6;16;Mic Conference
3;5;2;6;17;Unit Power Supply
3;5;2;6;18;Step Up/Down (Alat Rumah Tangga Lainnya ( Home Use ))
3;5;2;6;19;Stabilisator
3;5;2;6;20;Camera Video
3;5;2;6;21;Tustel
3;5;2;6;22;Mesin Jahit
3;5;2;6;23;Timbangan Orang
3;5;2;6;24;Timbangan Barang
3;5;2;6;25;Alat Hiasan
3;5;2;6;26;Lambang Garuda Pancasila
3;5;2;6;27;Gambar Presiden/Wakil Presiden
3;5;2;6;28;Lambang Korpri/Dharma Wanita
3;5;2;6;29;Aquarium (Alat Rumah Tangga Lainnya ( Home Use ))
3;5;2;6;30;Tiang Bendera
3;5;2;6;31;Pataka
3;5;2;6;32;Seterika
3;5;2;6;33;Water Filter
3;5;2;6;34;Tangga Aluminium
3;5;2;6;35;Kaca Hias
3;5;2;6;36;Dispenser
3;5;2;6;37;Mimbar/Podium
3;5;2;6;38;Gucci
3;5;2;6;39;Tangga Hidrolik
3;5;2;6;40;Palu Sidang
3;5;2;6;41;Mesin Pengering Pakaian
3;5;2;6;42;Lambang Instansi
3;5;2;6;43;Lonceng/Genta
3;5;2;6;44;Mesin Pemotong Keramik
3;5;2;6;45;Coffee Maker
3;5;2;6;46;Handy Cam
3;5;2;6;47;Mesin Obras
3;5;2;6;48;Mesin Potong Kain
3;5;2;6;49;Mesin Pelubang Kancing
3;5;2;6;50;Meja Potong
3;5;2;6;51;Rader
3;5;2;6;52;Manequin (Boneka)
3;5;2;6;53;Pinset (Pisau Lobang Kancing)
3;5;2;6;54;Mini Compo
3;5;2;6;55;Heater (Alat Rumah Tangga Lainnya ( Home Use ))
3;5;2;6;56;Karpet
3;5;2;6;57;Vertikal Blind
3;5;2;6;58;Gordyin/Kray
3;5;2;6;59;Kabel Roll
3;5;2;6;60;Asbak Tinggi
3;5;2;6;61;Keset Kaki
3;5;2;6;62;Sun Screen
3;5;2;6;63;Alat Pemanas Ruangan
3;5;2;6;64;Lemari Plastik
3;5;2;6;65;Mesin Pengering Tangan
3;5;2;6;66;Panggung
3;5;2;6;67;Mesin Pedding
3;5;2;6;68;DVD Player
3;5;2;6;69;Lampu Belajar
3;5;2;6;70;Tangga
3;5;2;6;71;Kabel
3;5;2;6;72;Lampu
3;5;2;6;73;Jemuran
3;5;2;6;74;Patung Peraga Pakaian
3;5;2;6;75;Gendola
3;5;2;6;76;Gunting Rumput Non Mesin
3;5;2;6;77;Bendera Negara
3;5;2;6;78;Bingkai Foto
3;5;2;6;79;Alat Pangkas Rambut Listrik
3;5;2;6;80;Bracket Standing Peralatan
3;5;2;6;81;Tangki Air
3;5;2;6;82;Home Theater
3;5;2;6;999;Alat Rumah Tangga Lainnya ( Home Use )
3;5;2;99;0;ALAT RUMAH TANGGA LAINNYA
3;5;2;99;999;Alat Rumah Tangga Lainnya
3;6;0;0;0;ALAT STUDIO, KOMUNIKASI DAN PEMANCAR
3;6;1;0;0;ALAT STUDIO
3;6;1;1;0;PERALATAN STUDIO AUDIO
3;6;1;1;1;Audio Mixing Console
3;6;1;1;2;Audio Mixing Portable
3;6;1;1;3;Audio Mixing Stationer
3;6;1;1;4;Audio Attenuator
3;6;1;1;5;Audio Amplifier
3;6;1;1;6;Audio Erase Unit
3;6;1;1;7;Audio Video Selector (Peralatan Studio Audio)
3;6;1;1;8;Audio Monitor Active
3;6;1;1;9;Audio Monitor Passive
3;6;1;1;10;Audio Reverberation
3;6;1;1;11;Audio Patch Panel
3;6;1;1;12;Audio Distribution
3;6;1;1;13;Audio Tone Generator
3;6;1;1;14;Audio Catridge Recorder
3;6;1;1;15;Audio Logging Recorder
3;6;1;1;16;Compact Disc Player
3;6;1;1;17;Cassette Duplicator
3;6;1;1;18;Disc Record Player
3;6;1;1;19;Multitrack Recorder
3;6;1;1;20;Reel Tape Duplicator
3;6;1;1;21;Compact Disc Juke Box System
3;6;1;1;22;Telephone Hybrid
3;6;1;1;23;Audio Phone In
3;6;1;1;24;Profanity Delay System
3;6;1;1;25;Audio Visual
3;6;1;1;26;Audio Filter
3;6;1;1;27;Audio Limiter
3;6;1;1;28;Audio Compressor
3;6;1;1;29;Turn Table
3;6;1;1;30;Talk Back Unit
3;6;1;1;31;Intercom Unit
3;6;1;1;32;Buzzer
3;6;1;1;33;Set Studio Light Signal
3;6;1;1;34;Dolby Noise Reduction
3;6;1;1;35;Modulation Monitor Speaker Kabaret
3;6;1;1;36;Microphone/Wireless MIC
3;6;1;1;37;Microphone/Boom Stand
3;6;1;1;38;Microphone Connector Box
3;6;1;1;39;Light Signal
3;6;1;1;40;Power Supply Microphone
3;6;1;1;41;Professional Sound System
3;6;1;1;42;Audio Master Control Unit
3;6;1;1;43;Time Indetification Unit
3;6;1;1;44;Audio Announcer Desk
3;6;1;1;45;Master Clock (Peralatan Studio Audio)
3;6;1;1;46;Slave Clock (Peralatan Studio Audio)
3;6;1;1;47;Audio Command Desk
3;6;1;1;48;Uninterruptible Power Supply (UPS)
3;6;1;1;49;Master Control Desk
3;6;1;1;50;Head Compensator
3;6;1;1;51;Automatic Voltage Regulator (AVR)
3;6;1;1;53;HUM/Cable Conpensator
3;6;1;1;54;Editing & Dubbing System
3;6;1;1;55;Analog Delay (Peralatan Studio Audio)
3;6;1;1;56;Battery Charger (Peralatan Studio Audio)
3;6;1;1;57;Blank Panel
3;6;1;1;58;Control Unit HF
3;6;1;1;59;Delay Unit
3;6;1;1;60;Power Amplifier
3;6;1;1;61;Paging Mic
3;6;1;1;62;Compact Monitor Panel For Stereo
3;6;1;1;63;Pistol Grip
3;6;1;1;64;Mounting Breaken
3;6;1;1;65;Chairman/Audio Conference
3;6;1;1;66;Time Switching
3;6;1;1;67;Terminal Board
3;6;1;1;68;Encoder/Decoder
3;6;1;1;69;Wind Shield
3;6;1;1;70;Receiver HF/LF
3;6;1;1;71;Receiver VHF/FM
3;6;1;1;72;Audio Tape Reel Recorder
3;6;1;1;73;Audio Cassette Recorder
3;6;1;1;74;Compact Disc Recorder
3;6;1;1;75;Digital Audio Storage System
3;6;1;1;76;Digital Audio Taperecorder
3;6;1;1;77;Blitzzer
3;6;1;1;78;Audio Maximizer
3;6;1;1;79;Microphone Cable
3;6;1;1;80;Signal Instrument Switcer
3;6;1;1;81;Celling Mount Bracket
3;6;1;1;82;Interfaceboard
3;6;1;1;83;Video Presenter
3;6;1;1;84;Multiscan Proyector
3;6;1;1;85;Cable
3;6;1;1;86;Scanner Coir, Presst
3;6;1;1;87;Komp. Interface Boar
3;6;1;1;88;Voice Recorder
3;6;1;1;89;AM/FM Measurement
3;6;1;1;90;Signal On Air
3;6;1;1;91;Digital LED Running Text
3;6;1;1;92;Analog/Digital Receiver
3;6;1;1;93;Digital Keyboard Technics
3;6;1;1;94;Explorist 600
3;6;1;1;999;Peralatan Studio Audio Lainnya
3;6;1;2;0;PERALATAN STUDIO VIDEO DAN FILM
3;6;1;2;1;Assignment Switcher
3;6;1;2;2;Off Air TV Monitor
3;6;1;2;3;Camera Electronic
3;6;1;2;4;Pulse Generator (Peralatan Studio Video Dan Film)
3;6;1;2;5;Pulse Distribution Amplifier
3;6;1;2;6;Pulse Switcher
3;6;1;2;7;Pulse Delay Line
3;6;1;2;8;Character Generator (Peralatan Studio Video Dan Film)
3;6;1;2;9;Caption Generator
3;6;1;2;10;Telecine
3;6;1;2;11;Video Distribution Amplifier
3;6;1;2;12;Video Monitor
3;6;1;2;13;Video Tape Recorder Portable
3;6;1;2;14;Video Tape Recorder Stationer
3;6;1;2;15;Video Mixer
3;6;1;2;16;Video Switcher
3;6;1;2;17;Video Equalizer Amplifier
3;6;1;2;18;Video Color Bar Generator
3;6;1;2;19;Video Cross Bar Switch
3;6;1;2;20;Video Test Signal Generator
3;6;1;2;21;Video Corrector
3;6;1;2;22;Video Caption Adder
3;6;1;2;23;Video Hum Compensator
3;6;1;2;24;Video Processor
3;6;1;2;25;Video Station Id Generator
3;6;1;2;26;Video Patch Panel
3;6;1;2;27;Video Delay Unit
3;6;1;2;28;Video Processing Amplifier
3;6;1;2;29;Video Equalizer
3;6;1;2;30;Video Tape Evaluator
3;6;1;2;31;Video Effect Generator
3;6;1;2;32;VITS Inserter Generator
3;6;1;2;33;Camera Wall Box
3;6;1;2;34;Teleprompter
3;6;1;2;35;Time Base Corrector
3;6;1;2;36;Gun Smoke
3;6;1;2;37;Automatic Editing Control (Peralatan Studio Video Dan Film)
3;6;1;2;38;Power Supply (Peralatan Studio Video Dan Film)
3;6;1;2;39;Editing Electronic
3;6;1;2;40;Rectifier Unit
3;6;1;2;41;Remote Control Unit
3;6;1;2;42;Rak Peralatan
3;6;1;2;43;Stabilizing Amplifier
3;6;1;2;44;Digital Video Effect
3;6;1;2;45;Tripod Camera
3;6;1;2;46;Dimmer
3;6;1;2;47;Chiller
3;6;1;2;48;Slave Clock (Peralatan Studio Video Dan Film)
3;6;1;2;49;Master Clock (Peralatan Studio Video Dan Film)
3;6;1;2;50;Teledyne
3;6;1;2;51;Flying Spot Scanner
3;6;1;2;52;Synchronizing Pulse Generator
3;6;1;2;53;DC Converter
3;6;1;2;54;Black Burst Generator
3;6;1;2;55;Lighting Stand Tripod
3;6;1;2;56;Film Projector
3;6;1;2;57;Slide Projector
3;6;1;2;58;Command Desk
3;6;1;2;59;Announcer Desk
3;6;1;2;60;Camera Film
3;6;1;2;61;Lensa Kamera
3;6;1;2;62;Film Magazine
3;6;1;2;63;Claper
3;6;1;2;64;Changing Bag
3;6;1;2;65;Conditioner
3;6;1;2;66;Colour Film Analyzer
3;6;1;2;68;Film Sound Recorder
3;6;1;2;69;Tele Recorder
3;6;1;2;70;Camera View Finder
3;6;1;2;71;Servo Zoom Lens
3;6;1;2;72;Camera Adaptor
3;6;1;2;73;Photo Processing Set
3;6;1;2;74;Micro Film
3;6;1;2;75;Mixer PVC
3;6;1;2;76;Unit Replenieser Tank
3;6;1;2;77;Horizontal Motorized Film Rewinder
3;6;1;2;78;Vertical Motorized Film Rewinder
3;6;1;2;79;Manual Film Rewinder
3;6;1;2;80;Mesin Prosesing Film Negatif
3;6;1;2;81;Mesin Prosesing Film Positif
3;6;1;2;82;Mesin Prosesing Film Warna Negatif (ECN)
3;6;1;2;83;Mesin Prosesing Film Warna Positif (ECP)
3;6;1;2;84;Mesin Film Color Analyzer
3;6;1;2;85;Analitical Balance (Peralatan Studio Video Dan Film)
3;6;1;2;86;Alat Pemanas Prosesing ( Water Heater )
3;6;1;2;87;Stapler Film
3;6;1;2;88;Magnetic Stip
3;6;1;2;89;Splitzer Tape
3;6;1;2;90;Meja Editing Film
3;6;1;2;91;Digital Tbc
3;6;1;2;92;Titanium Tank Single Shaft
3;6;1;2;93;Temperatur Control C/W
3;6;1;2;94;Gear Box Sun Assy
3;6;1;2;95;Tacho Generator For Drive Motor Raching
3;6;1;2;96;Circulation System Complet
3;6;1;2;97;Chiller Water Complet
3;6;1;2;98;Video Audio Jack Panel
3;6;1;2;99;Automatic Emergency Light
3;6;1;2;100;Film Chain Multiplier
3;6;1;2;101;Photo Tustel
3;6;1;2;102;Photo Tustel Polaroid
3;6;1;2;103;Betacam Recorder/Player
3;6;1;2;104;Slide Rail
3;6;1;2;105;Weapon & Metal Detector ( Check Gate )
3;6;1;2;107;Layar Film/Projector
3;6;1;2;108;Camera Tune Simulator
3;6;1;2;109;Dry Splitzer Film
3;6;1;2;110;Video Tone Cleaner
3;6;1;2;111;Mini Viewer
3;6;1;2;112;Push Button Control Panel
3;6;1;2;113;Rak Terminal Vencing
3;6;1;2;114;Standard True Signal/Master Rack
3;6;1;2;115;Motor Driver
3;6;1;2;116;Analog Delay (Peralatan Studio Video Dan Film)
3;6;1;2;117;Standard Point Animation
3;6;1;2;118;Head Set
3;6;1;2;119;Character Effect Interface
3;6;1;2;120;Lighting Head Body
3;6;1;2;121;Lighting Mechanic
3;6;1;2;122;Alos 321 Fiche Reader
3;6;1;2;123;Alos 321 Alos Reader
3;6;1;2;124;Inserter Jacket Filmnes Model Frf-160 & 3500
3;6;1;2;125;Diaso Printer, 404
3;6;1;2;126;Diaso Processor 404 dan 404 D
3;6;1;2;127;Camera Under Water
3;6;1;2;128;Camera Digital
3;6;1;2;129;Tas Kamera
3;6;1;2;130;Lampu Blitz Kamera
3;6;1;2;131;Lensa Filter
3;6;1;2;132;Video Conference
3;6;1;2;133;Turbo IDDR (Intelligent Digital Disk Recorder)
3;6;1;2;134;Video Router
3;6;1;2;135;LCD Monitor
3;6;1;2;136;Sdi Rasteriser
3;6;1;2;137;Audio Monitoring Unit
3;6;1;2;138;Frame Synchronizer
3;6;1;2;139;Audio Transcoder
3;6;1;2;140;Audio Converter
3;6;1;2;141;Automation Main
3;6;1;2;142;Recording Workstation
3;6;1;2;143;Editor Workstation
3;6;1;2;144;On Air Recording
3;6;1;2;145;Connectors
3;6;1;2;146;Patch Cord
3;6;1;2;147;Audio Embedder
3;6;1;2;148;VTR Recorder
3;6;1;2;149;Analog Video Router
3;6;1;2;150;Broadband Amlifier
3;6;1;2;151;Splitter
3;6;1;2;152;RF Cable
3;6;1;2;153;F Connector
3;6;1;2;154;TV Connector
3;6;1;2;155;Thermo Bind Machine
3;6;1;2;156;Kamera Stile
3;6;1;2;157;Mini DV
3;6;1;2;158;Monopod
3;6;1;2;159;Clipp On
3;6;1;2;160;Computer Editing
3;6;1;2;161;Cut Editing
3;6;1;2;162;Duplicator VCD
3;6;1;2;163;Duplicator DVD
3;6;1;2;164;Video Splitter
3;6;1;2;165;Camera Conference
3;6;1;2;999;Peralatan Studio Video Dan Film Lainnya
3;6;1;3;0;PERALATAN STUDIO GAMBAR
3;6;1;3;1;Meja Gambar
3;6;1;3;2;Lichdruck Apparaat
3;6;1;3;3;Sablon Set
3;6;1;3;4;Alat Tulis Gambar
3;6;1;3;5;Busur Gambar
3;6;1;3;6;Jangka Gambar
3;6;1;3;999;Peralatan Studio Gambar Lainnya
3;6;1;4;0;PERALATAN CETAK
3;6;1;4;1;Meja Membuat Klise
3;6;1;4;2;Meja Cetak Tangan
3;6;1;4;3;Mesin Cetak Listrik Sheet
3;6;1;4;4;Mesin Cetak Listrik Roll
3;6;1;4;5;Mesin Cetak Elektronik
3;6;1;4;6;Mesin Cetak
3;6;1;4;7;Mesin Cetak Offset Sheet
3;6;1;4;8;Mesin Cetak Offset Roll
3;6;1;4;9;Mesin Cetak Offset Mini
3;6;1;4;10;Mesin Pemotong Biasa
3;6;1;4;11;Mesin Pemotong Biasa Tiga Pisau
3;6;1;4;12;Mesin Jilid Bundar
3;6;1;4;13;Mesin Jilid Besar
3;6;1;4;14;Mesin Jilid
3;6;1;4;15;Mesin Lipat
3;6;1;4;16;Mesin Pembuat Huruf
3;6;1;4;17;Mesin Penyusun Huruf Biasa
3;6;1;4;18;Mesin Penyusun Huruf Foto (Foto Type Setting)
3;6;1;4;19;Mesin Pelubang (Peralatan Cetak)
3;6;1;4;20;Mesin Proof
3;6;1;4;21;Camera Vertical
3;6;1;4;22;Mesin Pres
3;6;1;4;23;Mesin Jahit Kawat
3;6;1;4;24;Mesin Jahit Benang
3;6;1;4;25;Mesin Pilung
3;6;1;4;26;Mesin Garis
3;6;1;4;27;Mesin Perekam Stensil Folio
3;6;1;4;28;Mesin Perekam Stensil Double Folio
3;6;1;4;29;Mesin Plate Maker Folio
3;6;1;4;30;Mesin Plate Maker Double Folio
3;6;1;4;31;Mesin Potong
3;6;1;4;32;Mesin Handpress
3;6;1;4;33;Mesin Stahd
3;6;1;4;34;Mesin Kertas
3;6;1;4;35;Kacip Potong Sudut
3;6;1;4;36;Alat Pembuat Vormstand
3;6;1;4;37;Mesin Paset
3;6;1;4;38;Mesin Prasise Klise
3;6;1;4;39;Mesin Pembolong Film Setengah Plano
3;6;1;4;40;Mesin Cetak Mas
3;6;1;4;41;Mesin Cetak Stereo Typer
3;6;1;4;42;Mesin Cetak Braille
3;6;1;4;43;Mesin Fonds
3;6;1;4;44;Mesin Folding
3;6;1;4;45;Mesin Barcode
3;6;1;4;46;Mesin Profesional Velobinder
3;6;1;4;47;Mesin Cacah
3;6;1;4;48;Image Setter
3;6;1;4;49;Mesin Sparasi
3;6;1;4;50;Camera Horizontal
3;6;1;4;51;Alat Cover Creasing
3;6;1;4;52;Mesin Pembuat ID Card
3;6;1;4;999;Peralatan Cetak Lainnya
3;6;1;5;0;PERALATAN STUDIO PEMETAAN/PERALATAN UKUR TANAH
3;6;1;5;1;Autograph Unit
3;6;1;5;2;Aviograph Plus Ploting Table
3;6;1;5;3;Planitop
3;6;1;5;4;Point Tranter Device
3;6;1;5;5;Trestirial Camera
3;6;1;5;6;Slohed Temlet
3;6;1;5;7;Sketch Master
3;6;1;5;8;Rectifier (Peralatan Studio Pemetaan/peralatan Ukur Tanah)
3;6;1;5;9;Optical Pantograph
3;6;1;5;10;Contact Printer
3;6;1;5;11;Pengering Photo
3;6;1;5;12;Vacum Frame
3;6;1;5;13;Coordinatograph
3;6;1;5;14;Pemotong Film
3;6;1;5;15;Streoscope Tanah
3;6;1;5;16;Waterpas
3;6;1;5;17;Theodolite (Peralatan Studio Pemetaan/peralatan Ukur Tanah)
3;6;1;5;18;Distomat
3;6;1;5;19;B.T.M
3;6;1;5;20;Level
3;6;1;5;21;Jalon
3;6;1;5;22;Rambu/Bak Ukur
3;6;1;5;23;Kompas Geologi
3;6;1;5;24;Clinometer
3;6;1;5;25;Altimeter (Peralatan Studio Pemetaan/peralatan Ukur Tanah)
3;6;1;5;26;Holiometer
3;6;1;5;27;Telescope (Peralatan Studio Pemetaan/peralatan Ukur Tanah)
3;6;1;5;28;Passer Doss
3;6;1;5;29;Curvermeter
3;6;1;5;30;Rollmeter
3;6;1;5;31;Meet Band
3;6;1;5;32;Busur Derajat
3;6;1;5;33;Chronometer (Peralatan Studio Pemetaan/peralatan Ukur Tanah)
3;6;1;5;34;Gawang Lokasi
3;6;1;5;35;Kompas (Peralatan Studio Pemetaan/peralatan Ukur Tanah)
3;6;1;5;36;Sextant
3;6;1;5;37;Teropong/Keker
3;6;1;5;38;GPS Receiver
3;6;1;5;39;Ground Paretrating Radar
3;6;1;5;40;Teken Schaal/Jangka Tusuk
3;6;1;5;41;Pantograph
3;6;1;5;42;Plani Meter
3;6;1;5;43;Prisma Roelak
3;6;1;5;44;Prisma Meter
3;6;1;5;45;Prisma Ukur
3;6;1;5;46;Ruiter Plaat
3;6;1;5;47;Kamera Udara
3;6;1;5;48;Stereoplotter
3;6;1;5;49;Planicomp
3;6;1;5;50;Meja Sinar
3;6;1;5;51;Graver
3;6;1;5;52;Pen Holder
3;6;1;5;999;Peralatan Studio Pemetaan/Peralatan Ukur Tanah Lainnya
3;6;1;99;0;ALAT STUDIO LAINNYA
3;6;1;99;999;Alat Studio Lainnya
3;6;2;0;0;ALAT KOMUNIKASI
3;6;2;1;0;ALAT KOMUNIKASI TELEPHONE
3;6;2;1;1;Telephone (PABX)
3;6;2;1;2;Intermediate Telephone/Key Telephone
3;6;2;1;3;Pesawat Telephone
3;6;2;1;4;Telephone Mobile
3;6;2;1;5;Pager
3;6;2;1;6;Handy Talky (HT)
3;6;2;1;7;Telex
3;6;2;1;8;Selective Colling
3;6;2;1;9;Peralatan Spech Plas
3;6;2;1;10;Facsimile
3;6;2;1;11;Bidding Pit
3;6;2;1;12;Local Battery Telephone
3;6;2;1;13;Senhub Fixed
3;6;2;1;14;Senhub Mobile
3;6;2;1;15;Telepon Lapangan
3;6;2;1;16;Sentral Telepon Lapangan
3;6;2;1;17;Telepon Satelit
3;6;2;1;18;Kom Data
3;6;2;1;19;PDA
3;6;2;1;20;Telepon Digital
3;6;2;1;21;Telepon Analog
3;6;2;1;999;Alat Komunikasi Telephone Lainnya
3;6;2;2;0;ALAT KOMUNIKASI RADIO SSB
3;6;2;2;1;Unit Tranceiver Ssb Portable
3;6;2;2;2;Unit Tranceiver Ssb Transportable
3;6;2;2;3;Unit Tranceiver Ssb Stationery
3;6;2;2;999;Alat Komunikasi Radio Ssb Lainnya
3;6;2;3;0;ALAT KOMUNIKASI RADIO HF/FM
3;6;2;3;1;Unit Tranceiver HF Portable
3;6;2;3;2;Unit Tranceiver HF Transportable
3;6;2;3;3;Unit Tranceiver HF Stationery
3;6;2;3;4;Unit Tranceiver FM
3;6;2;3;999;Alat Komunikasi Radio HF/FM Lainnya
3;6;2;4;0;ALAT KOMUNIKASI RADIO VHF
3;6;2;4;1;Unit Tranceiver VHF Portable
3;6;2;4;2;Unit Tranceiver VHF Transportable
3;6;2;4;3;Unit Tranceiver VHF Stationary
3;6;2;4;999;Alat Komunikasi Radio VHF Lainnya
3;6;2;5;0;ALAT KOMUNIKASI RADIO UHF
3;6;2;5;1;Unit Tranceiver UHF Portable
3;6;2;5;2;Unit Tranceiver UHF Transportable
3;6;2;5;3;Unit Tranceiver UHF Stationary
3;6;2;5;999;Alat Komunikasi Radio UHF Lainnya
3;6;2;6;0;ALAT KOMUNIKASI SOSIAL
3;6;2;6;1;Publik Address (Lapangan)
3;6;2;6;2;Wireless Amplifier
3;6;2;6;3;Slide Projector (Lapangan)
3;6;2;6;4;Multiplex System
3;6;2;6;5;Frequency Systhesizer Unit
3;6;2;6;6;Patching Board
3;6;2;6;999;Alat Komunikasi Sosial Lainnya
3;6;2;7;0;ALAT-ALAT SANDI
3;6;2;7;1;Morse Keyer
3;6;2;7;2;Automatic Deorse Keyer
3;6;2;7;3;Alat Semboyan
3;6;2;7;4;Mesin Sandi dan Kelengkapannya
3;6;2;7;5;Finger Printer Time and Attandance Acces Control System
3;6;2;7;6;Mesin Sandi Teks
3;6;2;7;7;Mesin Sandi Suara
3;6;2;7;8;Mesin Sandi Data
3;6;2;7;9;Mesin Sandi Berbasis Software
3;6;2;7;10;Mesin Sandi Berbasis Hardware
3;6;2;7;11;Mesin Sandi Berbasis Software dan Hardware
3;6;2;7;12;Alat Pembangkit Kunci
3;6;2;7;13;Alat Pendistribusi Kunci
3;6;2;7;14;Crypthopone
3;6;2;7;15;Crytofax
3;6;2;7;16;Server Encription
3;6;2;7;17;Handphone Encription
3;6;2;7;18;GSM Jammer
3;6;2;7;19;CDMA Jammer
3;6;2;7;999;Alat-Alat Sandi Lainnya
3;6;2;8;0;ALAT KOMUNIKASI KHUSUS
3;6;2;8;1;Alat DF Radio SSB
3;6;2;8;2;Super Broom
3;6;2;8;3;Alat DF Radio HF/FM
3;6;2;8;4;Scanlock Plus Ceberus
3;6;2;8;5;Alat DF Radio VHF
3;6;2;8;6;Stelath Digital Repeater
3;6;2;8;7;Alat DF Radio UHF
3;6;2;8;8;Tranking
3;6;2;8;9;Telepon Taping
3;6;2;8;10;Stelath
3;6;2;8;11;Visatelit
3;6;2;8;12;Mainframe (Alat Komunikasi Khusus)
3;6;2;8;13;Safe Light Filter
3;6;2;8;14;Anti Sadap Telepon (Scanbler)
3;6;2;8;15;Billinf System
3;6;2;8;16;Room Monitoring MC06
3;6;2;8;17;Watch Transmiter
3;6;2;8;18;Ashtray
3;6;2;8;19;Non Direction Beacon (NDB)
3;6;2;8;20;Radio Link
3;6;2;8;21;Localizer
3;6;2;8;22;Glade Path
3;6;2;8;23;Midle Marker
3;6;2;8;24;Radio Communication Matching Switch (RCMS)
3;6;2;8;25;Direction Very Omni Range (DVOR)
3;6;2;8;26;Integrated Ground Caommunication System (SGRS)
3;6;2;8;27;Switching Ground Receiver System (SGRS)
3;6;2;8;28;Alat Rx Radio SSb
3;6;2;8;29;Alat Rx Radio HF/FM
